,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,label
12075,0.222,['TOTO'],0.374,451707,0.441,0,0f9psq47jxqKv021keYZ9U,7.82e-05,11,0.237,-12.839,1,Hydra,36,1979-10-01,0.0598,90.57700000000001,0.27399999999999997,1979,0
48727,0.903,['Carlos Di Sarli'],0.5529999999999999,163512,0.336,0,2nSwcsvsAghylWQWkwvcof,0.83,2,0.262,-7.2360000000000015,1,La morocha,7,1951-03-05,0.0377,119.678,0.5820000000000001,1951,0
102583,0.188,['Bob Marley & The Wailers'],0.634,233733,0.591,0,4E6swbqHWEAwfPzXdoN5ct,5.820000000000001e-05,7,0.0561,-5.562,1,Stop That Train - Jamaican Version,51,1973-04-13,0.0951,147.321,0.867,1973,0
99399,0.995,['Robin Majumdar'],0.455,197333,0.295,0,1aRTEY9lcguB5Jp5tsMi2i,0.8640000000000001,10,0.364,-17.377,1,Aami Rajanigandhar Mato,0,1941-01-01,0.0449,87.006,0.5479999999999999,1941,0
134735,0.0012699999999999999,['Halestorm'],0.542,191333,0.963,0,5l3gAGbkXFfPWxh4a3J8mp,0.00134,2,0.253,-1.994,0,Love Bites (So Do I),54,2012-04-09,0.141,124.992,0.374,2012,0
7519,0.185,['Mandingo'],0.759,209013,0.593,0,5uaEnhjgQT29pVowuF16hS,0.0,5,0.28300000000000003,-8.162,1,Número Equivocado,55,2014-05-06,0.0345,77.05,0.9009999999999999,2014,0
72824,0.361,"[""Booker T. & the M.G.'s""]",0.5379999999999999,162867,0.447,0,3TSyHME4KD6SIPGgM5THZ3,0.929,2,0.0901,-13.075,1,I Can Dig It,19,1968,0.0368,163.495,0.963,1968,0
168497,0.17,['Tenacious D'],0.627,173640,0.478,1,49E5m0yZWoxb7Yms94Ik8B,6.92e-05,4,0.301,-7.141,0,Dude (I Totally Miss You),50,2006-11-02,0.038,129.96200000000002,0.37799999999999995,2006,0
106713,0.154,['Charli XCX'],0.659,169866,0.9109999999999999,0,0Y1MWB026LYxGvhq4EcMiC,0.000304,4,0.191,-2.28,1,Boom Clap,60,2014-12-15,0.0786,91.999,0.5760000000000001,2014,0
56050,0.993,['Kanak Das Biswas'],0.451,170680,0.0354,0,7bW0kgTFSViUIGicTP7Byg,0.0,9,0.42200000000000004,-13.613,1,Tomar Amar Ei Biraher Antarale,0,1948-12-01,0.0493,132.171,0.294,1948,0
119485,0.9840000000000001,['Mukesh'],0.514,184200,0.15,0,5PVY6Y8UW8KBzcZYCwhr3q,0.115,6,0.127,-20.605999999999998,0,Raat Andheri Door Savera,4,1953-12-01,0.0387,96.344,0.40299999999999997,1953,0
66942,0.433,['Electric Light Orchestra'],0.45799999999999996,511053,0.42,0,79BfPi0TAzZBoUBMEmvnHr,0.00988,7,0.163,-13.02,1,Hello My Old Friend,26,1983-06-15,0.0312,72.132,0.14,1983,0
35408,0.951,['Keith Jarrett'],0.405,47867,0.319,0,7xtiU0YaCxvQ3tUjHXuEez,0.355,2,0.0698,-15.64,1,Vision,31,1972-01-01,0.0354,77.234,0.5820000000000001,1972,0
88863,0.965,['Jean Gabin'],0.7979999999999999,145253,0.29,0,1PyaO22sHizkUdP9EuvDDJ,0.0,10,0.0374,-13.612,1,La Môme Caoutchouc,0,1931,0.162,99.31200000000001,0.9079999999999999,1931,0
16067,0.0142,['Jacquees'],0.693,185893,0.573,0,7AgcqeRnfXaniwk5gJoqO4,0.0,10,0.0372,-7.652,0,Who's,67,2019-05-24,0.22,129.931,0.457,2019,0
40801,0.94,['Igor Stravinsky'],0.48,931440,0.281,0,6L6aFkD07SEZRcX5TF8Jbb,0.000167,2,0.162,-17.647000000000006,1,Renard - Histoire burlesque chantée et jouée,0,1948,0.109,135.145,0.342,1948,0
45958,0.8340000000000001,['Dr. Seuss'],0.687,442533,0.163,0,6Ea1FU45HZRpJKfOLHiAzS,1.07e-06,10,0.0818,-16.189,0,Green Eggs And Ham,39,1999-11-09,0.575,94.46799999999999,0.391,1999,0
104299,0.0414,['Iggy Pop'],0.624,253493,0.585,0,6sFpmdsk4UDMcDWdy4T1Kc,2.08e-05,7,0.0467,-10.812000000000001,1,Candy,60,1990-06-01,0.03,144.251,0.6459999999999999,1990,0
123048,0.395,['Tanya Tucker'],0.632,208160,0.591,0,3YuCV1BpUaitv016B5Lpcu,0.0,10,0.0797,-13.322000000000001,1,If It Don't Come Easy,42,1989-01-01,0.0502,141.702,0.536,1989,0
35642,0.855,['Richard Pryor'],0.511,70160,0.748,1,6TgZN51J1kNRrl9GooOU27,0.0,6,0.848,-13.023,1,Flying Saucers - Remastered,24,1975,0.935,107.134,0.221,1975,0
41600,0.995,['Bud Powell'],0.488,134107,0.124,0,6VhrBRccepnoZTWy2Zuqfz,0.958,10,0.107,-18.423,0,Dusk In Sandi,11,1956-01-01,0.0597,136.035,0.0657,1956,0
160109,0.65,['Great Lake Swimmers'],0.7070000000000001,216453,0.42100000000000004,0,2kARZH1SSseRigNMbgtDzB,0.004379999999999999,5,0.20199999999999999,-15.321,1,Your Rocky Spine,52,2007-05-08,0.0313,94.331,0.535,2007,0
59910,0.0294,['Great White'],0.594,349493,0.69,0,1a7Ce45tLnE2UKHJ9YjhTi,0.21899999999999997,11,0.0624,-11.664000000000001,0,Mistreater,27,1987-01-01,0.0486,123.637,0.48200000000000004,1987,0
43243,0.7979999999999999,['Aretha Franklin'],0.599,216467,0.358,0,0o4gU2wkqrM9C9DNE50xgs,0.00011,10,0.5820000000000001,-10.257,1,I've Been Loving You Too Long,26,1972-01-24,0.0298,131.602,0.419,1972,0
134617,0.000261,['Scorpions'],0.5870000000000001,255573,0.8909999999999999,0,46QazXxQS0B31CnbRCy8CV,0.00454,11,0.314,-3.3810000000000002,1,Rock You Like a Hurricane,63,2011-11-04,0.0361,124.005,0.705,2011,0
50880,0.0746,['Alice Cooper'],0.49,234907,0.782,0,0zPDOzClHrcOWDi8g4Zx0d,0.000134,9,0.271,-10.605,0,Public Animal #9,26,1972,0.0478,120.13,0.9359999999999999,1972,0
163691,0.893,['Thelonious Monk Quartet'],0.551,323827,0.21100000000000002,0,7tLnnR5K3BSqXsrF1bn0r6,0.034,10,0.7240000000000001,-19.764,1,"Nutty - Live At The Five Spot / August 7, 1958",16,1958,0.0438,147.04,0.506,1958,0
48804,0.899,"[""Anita O'Day""]",0.315,218933,0.0433,0,2Sew48OcrP2LzUWqrxXwUx,0.0,8,0.135,-22.316,1,Vaya Con Dios,2,1952-01-01,0.0356,88.44200000000002,0.191,1952,0
16521,0.993,['Ness Sherry'],0.493,215027,0.0664,0,37jvpmfbLFKYZnTUE1F6Lc,0.927,3,0.12,-22.982,1,Panama Hattie: Fresh as a daisy - Let's be Buddies - My mother would love you - I've still got my health,0,1940,0.0501,140.083,0.47600000000000003,1940,0
54783,0.929,['Jake Shimabukuro'],0.49,264440,0.0614,0,1i8FJaKwn3OjZCqGMUnoKG,0.904,7,0.105,-19.436,1,Hallelujah,46,2011-01-04,0.0538,170.08900000000003,0.136,2011,0
141664,0.214,['Built To Spill'],0.325,264200,0.677,0,6ASqBCKJdpEHQzsOqQqBbr,0.0015,5,0.0776,-8.851,1,Distopian Dream Girl,42,1994-09-13,0.0581,171.71900000000005,0.7170000000000001,1994,0
93002,0.441,['Van Morrison'],0.5660000000000001,180520,0.688,0,1hmPyDaLxfscy8AJpJsKJI,0.0,7,0.0553,-7.5070000000000014,1,Jackie Wilson Said (I'm in Heaven When You Smile),51,1972-07,0.071,147.274,0.95,1972,0
124736,0.335,['Ginuwine'],0.622,265813,0.4920000000000001,0,0O5b1927V6FbLsZRtf7idi,0.0,3,0.222,-8.305,0,Differences,52,2006,0.0665,63.06,0.425,2006,0
131271,0.381,['Eric Clapton'],0.693,210933,0.45799999999999996,0,5eq5ddS17QTksWdfLEastZ,0.9129999999999999,2,0.0526,-16.835,1,Tulsa Time,42,1978-11-01,0.0426,125.12299999999999,0.8640000000000001,1978,0
135112,0.0355,['Fruit Bats'],0.593,184347,0.9259999999999999,0,3HdcqQpq7zb5GbEKBDY34p,0.0582,6,0.311,-5.3610000000000015,0,Humbug Mountain Song,62,2016-05-13,0.0319,100.01100000000001,0.945,2016,0
47926,0.0314,"['DJ Khaled', 'Meek Mill', 'J Balvin', 'Lil Baby', 'Jeremih']",0.479,275276,0.63,1,4U6ubKsTd8RBDP5tPPhh7I,0.0,7,0.073,-5.627999999999999,0,"You Stay (feat. Meek Mill, J Balvin, Lil Baby & Jeremih)",63,2019-05-17,0.133,117.988,0.22699999999999998,2019,0
159037,0.34700000000000003,['Blind Melon'],0.402,189347,0.509,0,2Hme8keBDSOXFCMkZvQHkp,0.00509,4,0.10300000000000001,-8.967,1,Soup,43,1996-01-01,0.0301,140.593,0.61,1996,0
128712,0.687,['Patricia St. John'],0.682,122300,0.34700000000000003,0,0DbZC447cUQESgutgSXues,0.0,4,0.187,-17.112000000000002,1,Kapitel 66 - Spuren im Schnee,2,1952,0.9620000000000001,81.146,0.38799999999999996,1952,0
3057,0.99,['Vashti Bunyan'],0.6,141893,0.107,0,2vNuzzaFEPY2WGdYFhdeui,0.0114,0,0.10099999999999999,-19.189,0,Where I Like To Stand,26,1970,0.0525,117.63,0.732,1970,0
80081,0.958,['Peggy Lee'],0.622,197907,0.153,0,3ioFHMOzkdm8scg4x3o6vD,0.00834,8,0.11900000000000001,-10.404000000000002,1,Not Mine,10,1941,0.0355,88.40700000000002,0.4320000000000001,1941,0
31838,0.00187,['Nothing More'],0.461,245196,0.892,1,4A0LV6W7IUKPP2pyAZ356E,1.34e-06,6,0.0942,-4.8069999999999995,0,Go To War,60,2017-09-15,0.0901,137.35,0.35,2017,0
84897,0.42100000000000004,['Bronco'],0.519,186787,0.494,0,4Ic0MrnJyQE34VFBKwM3I7,0.0,6,0.107,-12.009,0,A Qué Le Tiramos,62,1989-01-02,0.0387,148.592,0.6579999999999999,1989,0
1876,0.987,['Henry Mancini'],0.501,134627,0.177,0,691AzvjvoAezl1pUded3ek,0.9,7,0.0816,-13.708,0,Natasha's Theme,9,1958,0.0273,95.882,0.085,1958,0
123377,0.00613,['Sublime'],0.8190000000000001,193747,0.37,1,2qGgFxiXWplBWJwk4jYFuV,0.038,10,0.14,-8.738,0,New Song,43,1992-06-01,0.0684,99.48,0.665,1992,0
132989,0.00826,['Skee-Lo'],0.715,252307,0.738,0,0QMHVTnrFTQJoaqmkdsKhT,0.0,7,0.26,-10.139,1,I Wish - Radio Edit,63,1995-08-08,0.157,97.87700000000001,0.573,1995,0
90985,0.995,['Oscar Peterson'],0.526,176640,0.0944,0,2XbRyBwg0cq5QiaXUHWfws,0.9329999999999999,4,0.0913,-22.599,0,I Can't Get Started,13,1952-01-01,0.0459,131.435,0.0631,1952,0
154115,0.993,['Suraiya'],0.528,177173,0.308,0,3k3rn7RwKXSTc9N0yTscpS,0.0259,3,0.0764,-11.679,1,Gulshan Pe Hai Bahar,0,1947-12-01,0.195,69.038,0.804,1947,0
126657,0.987,['Dimitris Filipopoulos'],0.396,207680,0.309,0,1yL9I9uDiwLfxDsmFQ70QY,0.0,3,0.128,-9.519,1,Ena Potiri Krasi,0,1930-01-01,0.0413,145.42,0.585,1930,0
149249,0.83,['Gipsy Kings'],0.36,162393,0.499,0,74cdwyxsV60i5IZaUTxvtr,0.882,11,0.11900000000000001,-10.661,0,Olvidado,40,1983-01-01,0.042,95.125,0.22899999999999998,1983,0
74000,0.58,['Teena Marie'],0.3670000000000001,384787,0.62,0,4KYbbSo07d6o1Rhpp5VMZj,0.000239,8,0.23,-8.388,0,Tune In Tomorrow,20,1980-07-06,0.0555,140.306,0.22,1980,0
32075,0.0461,"['Global Dan', 'Global AzN']",0.552,180080,0.733,1,0RPLQ0S48GhCE0x1rPqFAw,0.0,6,0.0703,-6.626,1,Dark Out,64,2019-06-28,0.20199999999999999,159.81799999999996,0.33299999999999996,2019,0
55323,0.4,['Shawn Mendes'],0.611,232200,0.489,0,4uzUuDjoufcBXYZ27CsLIF,0.0,0,0.11699999999999999,-6.771,1,Roses,65,2017-04-20,0.0343,78.145,0.267,2017,0
127885,0.995,['Feroz Nizami'],0.634,177363,0.295,0,5VuEkMblpSTHThQT0YtlAw,0.059000000000000004,6,0.155,-9.55,0,Hum Aage Badhte Jayenge,0,1944-12-31,0.11599999999999999,95.20299999999999,0.515,1944,0
168407,0.19699999999999998,['Andrew Gold'],0.698,282840,0.664,0,10f4UbhjvPqLTTJjEdfCw9,0.0,3,0.136,-10.923,1,Thank You for Being a Friend,46,2005-04-19,0.0314,111.863,0.8009999999999999,2005,0
55927,0.983,['Lowell Fulson'],0.7190000000000001,160960,0.341,0,5IIFLq8QMFXt2H393Swpc3,0.0675,3,0.12300000000000001,-8.365,1,Highway 99,1,1945,0.0346,73.663,0.359,1945,0
88670,0.9890000000000001,"['Francisco Canaro', 'Charlo']",0.675,170053,0.413,0,0yIzY4cjjbFpHzfeoNZTGq,0.0163,2,0.0634,-6.114,0,Neura - Remasterizado,0,1929-10-18,0.0603,118.367,0.7759999999999999,1929,0
979,0.9840000000000001,"['Aaron Copland', 'Martha Lipton']",0.3720000000000001,136133,0.152,0,1lN3jH5YqsNzHDRqjqKlZD,0.000174,1,0.0982,-13.61,1,Twelve Poems of Emily Dickinson: IX. I felt a funeral in my brain,0,1949,0.063,173.447,0.051,1949,0
142492,0.000491,['Coheed and Cambria'],0.337,287867,0.976,0,14fcbToPrshMsN1IY8CKvE,0.0,2,0.0984,-3.654,1,Devil In Jersey City,46,2002,0.141,82.22,0.494,2002,0
127263,0.988,"['Wolfgang Amadeus Mozart', 'George Szell', 'Mieczysław Horszowski', 'Joseph Szigeti']",0.445,401800,0.128,0,3EdCYFEuBzBflwkmlQ6E2l,0.537,3,0.127,-19.567,1,"Sonate pour violon et piano No. 33 in E-Flat Major, K. 481: I. Molto allegro",0,1938,0.0415,79.115,0.635,1938,0
56032,0.98,"['Gabriel Fauré', 'Jascha Heifetz', 'Brooks Smith']",0.44,218413,0.0795,0,7J3slmL4bRo2Tbknyo910W,0.617,2,0.157,-20.877,1,"Sonata No. 1, Op. 13, in A: Allegro vivo",0,1948,0.0452,76.719,0.55,1948,0
16892,0.9129999999999999,"['Wolfgang Amadeus Mozart', 'George Szell', 'Cleveland Orchestra']",0.49,249893,0.22899999999999998,0,6NMWIxEG0qhNtls9KCipmz,0.925,7,0.249,-19.114,1,"Serenade No. 13 in G Major, K. 525, ""Eine Kleine Nachtmusik"": IV. Rondo. Allegro",0,1947,0.0337,114.635,0.715,1947,0
151718,0.26899999999999996,['Fonseca'],0.513,238667,0.903,0,5gRcvozPg8roCPDrd1VBQS,0.0,11,0.147,-6.735,1,Arroyito,46,2008-01-01,0.163,93.51299999999999,0.682,2008,0
131803,0.812,['Pink Floyd'],0.364,76906,0.152,0,4HNZRr43gqpPjMuB6m1Ydf,0.00141,7,0.0909,-20.789,1,Get Your Filthy Hands Off My Desert,41,1983-03-21,0.0882,83.32700000000001,0.48,1983,0
14342,0.00288,['Stevie Ray Vaughan'],0.48100000000000004,280827,0.861,0,4OaTSHT0NYViNOgjpIAXpv,0.485,1,0.912,-9.719,1,Superstition - Live,44,2002-08-27,0.0379,103.154,0.833,2002,0
39213,0.0438,['Pierce The Veil'],0.44,239573,0.843,0,0LRrtw1MFASb7tgyHqVXnh,0.0,0,0.0565,-5.019,0,The New National Anthem,45,2010-06-21,0.0687,155.08700000000005,0.237,2010,0
32884,0.929,"['Sabitri Ghosh', 'Hemant Kumar']",0.415,181107,0.265,0,7gfpCqbnqiEpOpOMylAO1t,1.66e-05,6,0.11599999999999999,-10.414000000000001,1,Deep Shikha Sama,0,1947-12-01,0.0885,74.6,0.20199999999999999,1947,0
56835,0.993,['Hank Jones'],0.5,218147,0.0434,0,4KaiNle9V6ezuaHFRfUYQP,0.917,5,0.125,-23.586,0,Things Are So Pretty In The Spring,3,1956-01-01,0.0429,117.285,0.0384,1956,0
149694,0.0104,['Pixies'],0.6,180707,0.625,0,2RYe8B8dEfsqzwQYFaKNfD,6.05e-05,7,0.373,-12.089,1,I've Been Tired,40,1987-09-28,0.032,148.204,0.753,1987,0
53827,0.35100000000000003,['The Suitcase Junket'],0.509,161320,0.504,0,4gjGoUooqRnpGvYZmtJOId,0.15,1,0.31,-6.789,1,On Our Own,43,2002,0.0267,104.755,0.327,2002,0
91744,0.976,['Quincy Jones'],0.45399999999999996,274387,0.105,0,6byHlhAt3mAYh387fumyqh,0.728,8,0.121,-13.187000000000001,1,The Midnight Sun Will Never Set,39,1960-01-01,0.0356,113.68299999999999,0.25,1960,0
118939,0.988,"['Amirbai Karnataki', 'Dilip Kumar']",0.499,182147,0.105,0,180oWtsPr0JrMIDvHnyIPJ,0.10099999999999999,3,0.114,-10.347000000000001,1,Shravan Ni Vadali,0,1948-08-09,0.0507,78.437,0.35700000000000004,1948,0
154513,0.975,['Josh White'],0.6970000000000001,181274,0.10300000000000001,0,0j8LzfnLTVAgCmUEZwJ12Z,0.8640000000000001,0,0.107,-19.663,1,The Lass with the Delicate Air,0,1951-04-03,0.10300000000000001,137.341,0.731,1951,0
59342,0.248,['Japan'],0.77,252293,0.735,0,2WuSpzSBRO7MeVQDp2e3WL,0.00581,9,0.0684,-7.5360000000000005,0,The Art of Parties - 2003 - Remaster,30,1981,0.0563,112.31200000000001,0.862,1981,0
154259,0.9940000000000001,['G. I. Gurdjieff'],0.165,433160,0.0854,0,3GuRxQjfqDcWZ3i2tXo910,0.733,1,0.22699999999999998,-16.043,0,"35a) No. 46, First Series",1,1948-04-15,0.044000000000000004,85.213,0.135,1948,0
27335,0.731,"['Earth, Wind & Fire']",0.311,357160,0.523,0,5RreIlenw5e9JrcqV3oDen,0.0027600000000000003,3,0.542,-8.216000000000001,1,I Think About Lovin' You,26,1971,0.0338,173.745,0.405,1971,0
61543,0.426,['Bronco El Gigante de America'],0.738,172600,0.787,0,1NFx98oMb54Tx4Ax6LcYoo,0.0,9,0.155,-4.538,0,Mi Peor Enemigo,36,2003,0.0314,146.19,0.684,2003,0
107124,0.00237,['Lonely God'],0.466,68523,0.823,0,755inykyaG4w22GWAsA3MX,0.000321,2,0.332,-6.635,1,Marlboro Nights,72,2018-06-28,0.311,175.797,0.782,2018,0
150778,0.12300000000000001,['Duran Duran'],0.556,266933,0.9,0,0OsWMTxDjtpmJjX43113oq,0.0,0,0.5710000000000001,-6.11,1,The Reflex,50,1998-11-09,0.09699999999999999,126.686,0.804,1998,0
22026,0.7340000000000001,['Marisela'],0.67,294093,0.32799999999999996,0,1HZb2TaQ8VWt5CyIlGo18i,9.19e-06,4,0.0706,-12.702,1,Si No Te Hubieras Ido,45,1998,0.0296,96.851,0.327,1998,0
49016,0.953,['Normanji Temple'],0.24,419507,0.0522,0,0odeO5j48VGeBa7nk0UOX6,2.78e-05,5,0.34600000000000003,-27.455,1,Wasan Goeka Hymn,0,1954-01-01,0.0382,75.435,0.22699999999999998,1954,0
35789,0.785,['James Taylor'],0.532,174053,0.156,0,2G5ZGWuibrokOLXwjYVAsl,0.00132,2,0.0988,-19.129,1,Sweet Baby James - 2019 Remaster,25,1976-11-01,0.0377,140.78,0.506,1976,0
31022,0.14800000000000002,"['Erre XI', 'Pee Wee']",0.777,254320,0.9109999999999999,0,3yuMVIBCFl6s1PDuSN3pi4,2.21e-06,4,0.327,-5.013999999999999,0,Carita Bonita,57,2008-01-01,0.10800000000000001,101.98899999999999,0.83,2008,0
29082,0.7879999999999999,"['Vince Guaraldi', 'Bola Sete']",0.613,325933,0.214,0,31aqUQQ56K4CnbG9ZTzPTB,0.36,8,0.18,-21.509,1,Ginza Samba,35,1989-01-01,0.0374,97.419,0.815,1989,0
6697,0.461,"['MC Magic', 'Nichole']",0.7609999999999999,205600,0.57,0,12jnXqKnbwNTctbihJiOHu,0.0,0,0.158,-4.882,1,Sin Ti,43,2006-05-09,0.10400000000000001,75.025,0.5529999999999999,2006,0
106144,0.19399999999999998,['Eric Church'],0.33299999999999996,170387,0.524,0,6HLciiLMPssno4lT4gbObT,0.0,10,0.124,-6.787999999999999,1,Love Your Love The Most,57,2009-01-01,0.0301,73.393,0.43799999999999994,2009,0
81356,0.7090000000000001,['The Modern Jazz Quartet'],0.634,209400,0.327,0,4vWMrM0AwlhRlkAdQtC2zn,0.0131,0,0.158,-9.703,0,Softly As In A Morning Sunrise,50,1954,0.0551,80.825,0.498,1954,0
85232,0.0469,['Beastie Boys'],0.7,216941,0.9420000000000001,1,0gmGBCJ5XhOmoNR37MmxEE,2.9299999999999997e-05,5,0.0666,-7.355,0,So What'Cha Want - Remastered 2009,58,1992-04-21,0.237,171.37,0.7659999999999999,1992,0
109436,0.828,['Lead Belly'],0.494,175020,0.493,0,1TkzEt4VFqwEk41QxBZUHS,1.4499999999999993e-05,9,0.0527,-6.935,1,Irene,1,1947,0.0415,159.924,0.767,1947,0
86337,0.508,['Ginuwine'],0.691,243307,0.541,1,5ojJNnX5ND2gMGojPd3NiO,0.0,1,0.0753,-5.8729999999999976,1,In Those Jeans,61,2003-04-08,0.0776,127.68299999999999,0.319,2003,0
106204,0.0631,['Taylor Swift'],0.452,191947,0.544,0,5vyxXfD5gLlyPxGZMEjtmd,5.33e-06,4,0.10400000000000001,-5.422999999999999,1,Crazier,59,2009-01-01,0.0277,133.042,0.158,2009,0
115449,0.0767,"['Julie Walters', 'Stellan Skarsgård']",0.6990000000000001,241480,0.877,0,2MfEQfjPh7upzVnX5Ziyj9,0.0,11,0.386,-4.788,1,Take A Chance On Me - From 'Mamma Mia!' Original Motion Picture Soundtrack,62,2008-01-01,0.0374,107.023,0.493,2008,0
6873,0.0763,['The Osborne Brothers'],0.5489999999999999,160027,0.6729999999999999,0,5QSiHPOYNCmpbwwMQyOGA6,0.000231,11,0.331,-5.3729999999999976,1,Rocky Top,44,2008-05-20,0.0296,156.814,0.9229999999999999,2008,0
127370,0.7709999999999999,['Kriszta Kovats'],0.376,207000,0.134,0,30UqUumbUaN2iWQ9vv2qGt,0.0,9,0.32799999999999996,-16.259,0,Ha megjön majd az óceánról,0,1939-07-01,0.0331,93.671,0.198,1939,0
39473,0.361,['The Weeknd'],0.625,307347,0.524,0,7jGr8wzgwOVLuktY66qM5f,2.67e-06,1,0.0826,-8.227,0,The Town,51,2013-01-01,0.0369,139.968,0.191,2013,0
65254,0.961,['Akira Kobayashi'],0.37799999999999995,120933,0.114,0,33UDMywxSukJHWS3JNBCMC,1.5399999999999998e-05,2,0.21100000000000002,-23.517,1,日本晴れ富士,21,1966-01-06,0.0487,144.856,0.518,1966,0
142693,0.354,['Z-Ro'],0.6920000000000001,272893,0.898,1,62XoIh6od0W79r8Tk51VOp,7.000000000000003e-06,4,0.18600000000000005,-3.179,0,I Hate U B***h,45,2004,0.122,77.438,0.778,2004,0
87823,0.0813,"['Morgan Wallen', 'Florida Georgia Line']",0.589,197253,0.882,0,3EWMoDIm6lzuR0zQKtuCJX,0.0,6,0.146,-3.0389999999999997,1,Up Down (feat. Florida Georgia Line),74,2018-04-27,0.035,129.915,0.7929999999999999,2018,0
39721,0.0033200000000000005,['Tryhardninja'],0.6859999999999999,204800,0.685,0,5tvvVkt2MhUHfBXEwO1eH3,0.0164,2,0.42,-8.113,1,Follow Me,56,2015-10-23,0.0416,128.006,0.374,2015,0
77893,0.0946,['Black Pumas'],0.391,246587,0.6920000000000001,0,6vaSStNN5NX4nJ4QbRY3S0,1.58e-05,1,0.191,-6.5429999999999975,0,Colors,58,2019-06-21,0.0462,180.00799999999995,0.56,2019,0
31308,0.48200000000000004,"['Victorious Cast', 'Victoria Justice']",0.633,179920,0.912,0,5diRuIwreYpgyaknhfYotj,0.0,5,0.134,-2.5580000000000003,1,I Want You Back (feat. Victoria Justice),49,2011-08-01,0.0669,100.042,0.779,2011,0
165258,0.369,['Barry Manilow'],0.39899999999999997,192107,0.496,0,26V05c5lCwCOyrwAZjC1vW,1.52e-05,7,0.114,-10.148,1,Can't Smile Without You,30,1974,0.0349,97.64399999999999,0.465,1974,0
101265,0.8009999999999999,['Jackie Wilson'],0.568,171840,0.3670000000000001,0,1uXopyJyRjXsjFtlAXhMd4,1.67e-05,5,0.059000000000000004,-9.912,1,Doggin' Around,27,1960,0.0256,94.096,0.38299999999999995,1960,0
27756,0.501,['Bob Seger'],0.57,185253,0.816,0,1XNN9qmvNw4eA7lmotZ2PE,1.85e-05,7,0.94,-5.67,1,I Feel Like Breaking Up Somebody's Home - Live In Detroit/1975,25,1976-04-12,0.0631,99.027,0.619,1976,0
74029,0.978,"['Amilcare Ponchielli', 'Luciano Pavarotti', 'New Philharmonia Orchestra', 'Leone Magiera']",0.201,309507,0.183,0,4fQei2CKNj5ELzfqGbbRAy,0.000188,3,0.11599999999999999,-14.776,1,"La Gioconda / Act 2: ""Cielo e mar!""",22,1980-01-01,0.0414,91.619,0.105,1980,0
83823,0.0552,['Bob Marley & The Wailers'],0.504,205253,0.301,0,5AMy058KlCyQfHK6Mim42N,6.37e-06,8,0.0849,-14.982000000000001,1,Time Will Tell,61,1978-03-23,0.22,161.031,0.5539999999999999,1978,0
60724,0.0725,['The Boo Radleys'],0.47100000000000003,217867,0.8959999999999999,0,15RgdXlKJQTNMsR4hAzIGh,0.0,6,0.193,-6.7010000000000005,1,Wake up Boo!,51,1995,0.105,144.838,0.555,1995,0
65397,0.639,"[""Sergio Mendes & Brasil '66""]",0.258,257507,0.19899999999999998,0,0CALPH6cdJi8MePcK8nSPz,2.87e-06,2,0.159,-17.717,0,Canto Triste,22,1968-01-01,0.0295,144.067,0.0936,1968,0
101362,0.987,['Henry Mancini'],0.488,188706,0.16,0,3Nor23MPcY4Tm6OwHbntaP,0.9179999999999999,0,0.109,-20.295,1,Sally's Tomato,34,1961,0.0338,117.00200000000001,0.278,1961,0
32980,0.958,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.325,77293,0.11800000000000001,0,5yVnREQS968aR5gk2TECvr,0.835,0,0.0887,-21.197,1,Pulcinella Suite: IIIc. Andantino,1,1948,0.0383,97.041,0.424,1948,0
99529,0.9940000000000001,['Rajkumari'],0.385,164793,0.174,0,11EumcVLxPkkLpoY8tPh3d,0.165,5,0.161,-11.032,1,Maar Gayo Ek Tir Hae Ram,0,1942-12-31,0.10800000000000001,197.613,0.45,1942,0
97470,0.491,['Kesha'],0.5760000000000001,230267,0.39,0,0jdny0dhgjUwoIp5GkqEaA,0.0,10,0.111,-7.202000000000001,1,Praying,74,2017-08-11,0.0297,73.433,0.319,2017,0
137451,0.893,['Swapan Shome'],0.627,298084,0.43799999999999994,0,0KDaR9ztiskBUJ0qCWKOAZ,0.0,5,0.317,-8.955,1,Ekbar Tora Ma Boliya Daak,0,1952-12-01,0.0443,137.892,0.557,1952,0
111177,0.7120000000000001,['Astrud Gilberto'],0.54,120480,0.309,0,21QkOionlOqhrkDaDgXNO7,0.0,6,0.439,-15.696,1,Dreamer,40,1965-01-01,0.037000000000000005,139.737,0.46299999999999997,1965,0
90498,0.9420000000000001,"['Carol Channing', 'Hello, Dolly! Ensemble']",0.395,341427,0.24,0,7HOUvP1ZsdqSfysBHkjjdc,0.0,5,0.8190000000000001,-13.602,1,"Hello, Dolly! (from ""Hello, Dolly!"")",3,1947,0.0383,131.846,0.38299999999999995,1947,0
42361,0.7190000000000001,['Henry Mancini'],0.5589999999999999,179067,0.373,0,5BIkK1aQYDSoKz6J9AuNPj,0.00058,9,0.0762,-12.741,0,Megeve,14,1963,0.0549,71.986,0.836,1963,0
